epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
355,4024.84,0.37292,2.40662,0.31933,0.44594,0.97233,0.72655,0.58581,0.61622,0.4329,0.64894,0.50822,0.43761,0.23873,1.43586,3.44588,0.07582,1.30298,2.921,0.000166288,0.000166288,0.000166288
356,4036.34,0.37497,2.41446,0.31598,0.46695,0.97716,0.73072,0.58107,0.61067,0.42157,0.67328,0.47577,0.42624,0.22985,1.46731,3.41397,0.08157,1.24985,2.97726,0.000165188,0.000165188,0.000165188
357,4047.61,0.39728,2.41564,0.3096,0.47908,0.98968,0.71033,0.58715,0.60793,0.41653,0.67141,0.50149,0.43533,0.23016,1.46155,3.40035,0.09164,1.31132,3.04848,0.000164087,0.000164087,0.000164087
358,4058.94,0.37566,2.41122,0.3218,0.45446,0.97346,0.72199,0.58989,0.58806,0.40167,0.6607,0.5147,0.41527,0.21784,1.46555,3.49284,0.09124,1.36931,3.18099,0.000162986,0.000162986,0.000162986
359,4070.23,0.38027,2.26569,0.31705,0.44277,0.97212,0.63968,0.58938,0.5726,0.38866,0.66499,0.48605,0.39881,0.20413,1.4806,3.49872,0.09118,1.41505,3.18642,0.000161885,0.000161885,0.000161885
360,4081.5,0.38417,2.23313,0.30241,0.45147,0.97398,0.5594,0.59348,0.62622,0.43827,0.56213,0.49295,0.437,0.23543,1.46804,3.46812,0.10625,1.37096,3.07313,0.000160784,0.000160784,0.000160784
361,4092.75,0.36508,2.28262,0.32144,0.4307,0.96514,0.53942,0.58506,0.56959,0.38831,0.56061,0.44248,0.34913,0.19374,1.43341,3.56838,0.1236,1.38926,3.05044,0.000159683,0.000159683,0.000159683
362,4104.05,0.38116,2.38049,0.31904,0.43806,0.97573,0.53437,0.59569,0.56825,0.38347,0.5656,0.46407,0.37531,0.2101,1.45201,3.57525,0.08799,1.40712,3.09524,0.000158582,0.000158582,0.000158582
363,4115.31,0.3698,2.31412,0.31354,0.43579,0.96846,0.52586,0.59878,0.58067,0.39979,0.58135,0.47633,0.40396,0.21739,1.4687,3.52836,0.07802,1.39292,3.0645,0.000157481,0.000157481,0.000157481
364,4126.83,0.36076,2.26635,0.31163,0.42242,0.96947,0.53356,0.58248,0.57628,0.39291,0.69245,0.49227,0.42541,0.21587,1.47307,3.51958,0.07429,1.43422,3.08735,0.000156381,0.000156381,0.000156381
365,4138.1,0.3617,2.37643,0.31198,0.41744,0.96751,0.48991,0.68739,0.58709,0.39543,0.59374,0.49582,0.41614,0.21256,1.45871,3.47797,0.07593,1.41381,3.01584,0.00015528,0.00015528,0.00015528
366,4149.38,0.36978,2.19065,0.30743,0.43329,0.97754,0.53261,0.67194,0.62892,0.43151,0.59232,0.47917,0.46558,0.23241,1.46204,3.42701,0.09357,1.41529,3.02413,0.000154179,0.000154179,0.000154179
367,4160.65,0.36676,2.34139,0.32111,0.42775,0.95762,0.53138,0.67634,0.63442,0.44395,0.47351,0.49914,0.46344,0.23699,1.45811,3.42808,0.10129,1.35441,2.92129,0.000153078,0.000153078,0.000153078
368,4171.98,0.3844,2.28079,0.30467,0.42754,0.97508,0.52338,0.68046,0.63877,0.44355,0.48774,0.46913,0.45119,0.24016,1.46793,3.58688,0.11266,1.34251,2.88162,0.000151977,0.000151977,0.000151977
369,4183.25,0.38639,2.2276,0.31131,0.42423,0.97139,0.53985,0.68256,0.63681,0.44329,0.65411,0.45903,0.44133,0.25228,1.46304,3.52275,0.09547,1.34426,2.92991,0.000150876,0.000150876,0.000150876
370,4194.55,0.36069,2.33694,0.31074,0.43711,0.9492,0.54031,0.65999,0.63335,0.44394,0.59206,0.50164,0.48104,0.26043,1.45947,3.49513,0.07224,1.32887,2.95935,0.000149775,0.000149775,0.000149775
371,4205.81,0.35782,2.36647,0.30855,0.43147,0.95694,0.52819,0.67758,0.64705,0.45886,0.69339,0.48632,0.50111,0.2853,1.44104,3.41204,0.07176,1.34044,2.99338,0.000148674,0.000148674,0.000148674
372,4217.26,0.37215,2.31426,0.31718,0.40945,0.95673,0.53427,0.6735,0.64291,0.45117,0.49514,0.49122,0.47186,0.27116,1.4496,3.43182,0.08148,1.31706,3.05451,0.000147574,0.000147574,0.000147574
373,4228.57,0.33988,2.33447,0.31735,0.38959,0.95595,0.54188,0.66692,0.64011,0.45319,0.59246,0.5001,0.47489,0.2533,1.45763,3.44905,0.08939,1.27074,3.09771,0.000146473,0.000146473,0.000146473
374,4239.92,0.35677,2.21108,0.31591,0.4282,0.96796,0.52532,0.67957,0.63789,0.44272,0.66606,0.46454,0.44897,0.25057,1.4489,3.53597,0.07333,1.32653,3.06343,0.000145372,0.000145372,0.000145372
375,4251.23,0.37174,2.099,0.30274,0.40715,0.9688,0.50687,0.67884,0.57411,0.39929,0.51758,0.49664,0.43558,0.22744,1.42495,3.4942,0.07121,1.34644,2.99532,0.000144271,0.000144271,0.000144271
376,4262.74,0.36287,2.31141,0.32137,0.41178,0.97456,0.49793,0.68226,0.58752,0.40182,0.50643,0.50696,0.4513,0.23917,1.41139,3.41931,0.08604,1.36212,2.95553,0.00014317,0.00014317,0.00014317
377,4274.06,0.36315,2.26681,0.31337,0.41929,0.9637,0.5383,0.66626,0.63601,0.44757,0.5267,0.5215,0.49814,0.27614,1.42471,3.35374,0.07825,1.29706,3.03139,0.000142069,0.000142069,0.000142069
378,4285.35,0.36286,2.17951,0.3117,0.43582,0.96107,0.5183,0.65522,0.63153,0.44065,0.50699,0.51492,0.47588,0.24351,1.46287,3.53084,0.06917,1.38005,3.16518,0.000140968,0.000140968,0.000140968
379,4296.63,0.36531,2.21402,0.30667,0.40725,0.96059,0.53,0.66246,0.61437,0.43239,0.52041,0.5142,0.47041,0.26259,1.45636,3.37027,0.07754,1.31374,3.14991,0.000139867,0.000139867,0.000139867
380,4307.99,0.3558,2.36319,0.3215,0.41309,0.95874,0.53414,0.65798,0.57337,0.3999,0.51171,0.49129,0.41215,0.2354,1.43563,3.41059,0.06788,1.32422,3.06549,0.000138766,0.000138766,0.000138766
381,4319.25,0.36036,2.16382,0.31531,0.40761,0.96097,0.49436,0.67783,0.58046,0.3984,0.58994,0.49175,0.41957,0.23513,1.46747,3.48373,0.06187,1.37725,3.07734,0.000137666,0.000137666,0.000137666
382,4330.54,0.351,2.17675,0.31069,0.42692,0.95601,0.51209,0.66804,0.58366,0.40264,0.60952,0.47903,0.42084,0.23389,1.46478,3.51841,0.06459,1.36352,3.09357,0.000136565,0.000136565,0.000136565
383,4341.83,0.36383,2.35089,0.31473,0.41812,0.96179,0.51082,0.67627,0.59669,0.40389,0.60796,0.47691,0.42845,0.226,1.47915,3.46758,0.08438,1.34568,3.12984,0.000135464,0.000135464,0.000135464
384,4353.16,0.3551,2.14477,0.3086,0.40334,0.96634,0.57598,0.65823,0.64675,0.4389,0.59292,0.50958,0.48772,0.25565,1.47829,3.41712,0.08047,1.27073,3.10937,0.000134363,0.000134363,0.000134363
385,4364.44,0.33761,2.18686,0.30744,0.39003,0.95472,0.60782,0.67048,0.62862,0.43692,0.67182,0.50935,0.47375,0.25965,1.46986,3.395,0.06194,1.28525,3.06869,0.000133262,0.000133262,0.000133262
386,4375.76,0.35263,2.19535,0.30814,0.39713,0.96014,0.61847,0.66091,0.62432,0.43616,0.57778,0.50407,0.47289,0.25516,1.47996,3.41067,0.05734,1.37732,3.11624,0.000132161,0.000132161,0.000132161
387,4387.24,0.34358,2.11439,0.3039,0.37744,0.94294,0.53368,0.66969,0.62135,0.43499,0.49448,0.49435,0.44883,0.25596,1.50029,3.39427,0.07045,1.43455,3.13989,0.00013106,0.00013106,0.00013106
388,4398.6,0.35426,2.19308,0.30762,0.40197,0.96292,0.52043,0.66389,0.58435,0.3983,0.48199,0.48347,0.41626,0.21997,1.52903,3.49795,0.06551,1.48677,3.16733,0.000129959,0.000129959,0.000129959
389,4409.91,0.34811,2.19807,0.31504,0.41766,0.95885,0.52749,0.65787,0.57788,0.39327,0.5693,0.48623,0.40724,0.22284,1.51722,3.53874,0.06493,1.52081,3.10368,0.000128859,0.000128859,0.000128859
390,4421.24,0.34522,2.21529,0.3064,0.41278,0.97365,0.49486,0.67904,0.56832,0.38964,0.5055,0.51786,0.42266,0.22357,1.48695,3.49399,0.07676,1.4344,3.04966,0.000127758,0.000127758,0.000127758
391,4432.58,0.34438,2.18029,0.30299,0.40257,0.95556,0.48767,0.68984,0.5892,0.40886,0.59269,0.53164,0.44684,0.2441,1.45853,3.40569,0.05195,1.3315,3.03264,0.000126657,0.000126657,0.000126657
392,4443.88,0.35205,2.23679,0.31316,0.40777,0.94755,0.50393,0.68259,0.59296,0.42001,0.58208,0.52874,0.44594,0.2458,1.48419,3.40782,0.05903,1.29619,3.08441,0.000125556,0.000125556,0.000125556
393,4455.15,0.3528,2.20991,0.31486,0.42485,0.96455,0.52116,0.67227,0.57211,0.38939,0.61105,0.49594,0.43014,0.22959,1.48739,3.45731,0.07174,1.37622,3.04123,0.000124455,0.000124455,0.000124455
394,4466.49,0.34679,2.19402,0.3044,0.4226,0.9474,0.53015,0.65091,0.575,0.39168,0.60253,0.50432,0.44265,0.23332,1.47779,3.45123,0.08862,1.43596,3.03162,0.000123354,0.000123354,0.000123354
395,4477.8,0.33056,2.13003,0.30622,0.39211,0.94727,0.52876,0.65784,0.57778,0.4015,0.51688,0.53137,0.44832,0.24899,1.47936,3.37564,0.08111,1.45232,3.07163,0.000122253,0.000122253,0.000122253
396,4489.14,0.33499,2.16096,0.31391,0.42397,0.95789,0.52273,0.66771,0.57622,0.40132,0.51018,0.52666,0.44293,0.25608,1.4587,3.30136,0.0745,1.45969,3.07113,0.000121152,0.000121152,0.000121152
397,4500.63,0.34055,2.10796,0.30833,0.4089,0.95469,0.51118,0.66339,0.57504,0.40385,0.5223,0.5205,0.44311,0.24401,1.47988,3.36082,0.07508,1.43468,3.06812,0.000120052,0.000120052,0.000120052
398,4511.94,0.34247,2.18584,0.30557,0.38326,0.94918,0.50659,0.66466,0.58077,0.40107,0.50843,0.51939,0.44115,0.24423,1.48176,3.38077,0.07534,1.47201,3.12977,0.000118951,0.000118951,0.000118951
399,4523.21,0.34634,2.07477,0.30847,0.40207,0.968,0.52782,0.66969,0.58372,0.40364,0.51508,0.51238,0.44045,0.2339,1.47605,3.49461,0.07972,1.40181,3.10441,0.00011785,0.00011785,0.00011785
400,4534.49,0.33614,2.18786,0.31497,0.39913,0.95488,0.49833,0.66991,0.57537,0.4023,0.68704,0.48477,0.43245,0.23904,1.47204,3.42649,0.07968,1.39846,3.11885,0.000116749,0.000116749,0.000116749
401,4545.79,0.35877,2.1004,0.30775,0.3994,0.96103,0.49705,0.67472,0.59021,0.39656,0.68274,0.4915,0.44265,0.2392,1.46116,3.47742,0.08491,1.38035,3.08803,0.000115648,0.000115648,0.000115648
402,4557.15,0.33519,2.06608,0.30378,0.37555,0.9539,0.50165,0.59917,0.59067,0.40324,0.69256,0.49241,0.43762,0.24564,1.45964,3.4258,0.07619,1.34349,3.07908,0.000114547,0.000114547,0.000114547
403,4568.39,0.34842,2.24333,0.309,0.39724,0.9579,0.53622,0.56182,0.59309,0.39858,0.50875,0.53191,0.45124,0.25021,1.46374,3.3902,0.0624,1.35253,3.09404,0.000113446,0.000113446,0.000113446
404,4579.84,0.35016,2.03291,0.30398,0.42049,0.95382,0.51226,0.59417,0.58701,0.40204,0.60522,0.48297,0.42246,0.24123,1.46052,3.42158,0.06951,1.40175,3.058,0.000112345,0.000112345,0.000112345
405,4591.12,0.34839,2.15672,0.31168,0.42386,0.96066,0.52241,0.59818,0.59171,0.4008,0.6014,0.47846,0.42686,0.24517,1.45518,3.38716,0.06947,1.3913,3.07444,0.000111244,0.000111244,0.000111244
406,4602.42,0.33293,2.14088,0.30939,0.39051,0.94494,0.50611,0.59561,0.59271,0.40964,0.60629,0.5127,0.44465,0.24988,1.46276,3.37365,0.07273,1.34434,3.09865,0.000110144,0.000110144,0.000110144
407,4613.73,0.33524,2.06962,0.31057,0.39644,0.95196,0.60819,0.5513,0.58171,0.39744,0.60082,0.52048,0.43489,0.2391,1.46216,3.41054,0.07177,1.33359,3.13083,0.000109043,0.000109043,0.000109043
408,4625.05,0.33904,2.1664,0.3178,0.38259,0.95826,0.49431,0.58648,0.57563,0.39107,0.59418,0.51875,0.42537,0.24149,1.46905,3.4479,0.07828,1.41898,3.14514,0.000107942,0.000107942,0.000107942
409,4636.33,0.34083,2.08326,0.29974,0.39981,0.95401,0.50316,0.58655,0.57021,0.39858,0.61269,0.53384,0.53164,0.24316,1.45584,3.47527,0.07192,1.42538,3.06006,0.000106841,0.000106841,0.000106841
410,4647.62,0.341,2.05885,0.30661,0.38094,0.95373,0.53225,0.56887,0.57345,0.40053,0.61404,0.50789,0.53116,0.2642,1.45411,3.38052,0.06991,1.41141,3.03329,0.00010574,0.00010574,0.00010574
411,4659.08,0.32912,2.1456,0.31499,0.37293,0.95404,0.54966,0.57125,0.59371,0.40593,0.52074,0.54168,0.4629,0.24972,1.46767,3.35799,0.08109,1.37781,3.05688,0.000104639,0.000104639,0.000104639
412,4670.39,0.32181,2.09097,0.30784,0.37759,0.9485,0.54533,0.58622,0.58526,0.41677,0.51366,0.53184,0.45492,0.25096,1.44352,3.35984,0.08641,1.39612,3.03484,0.000103538,0.000103538,0.000103538
413,4681.71,0.32406,2.02627,0.31292,0.38053,0.94191,0.53625,0.58719,0.59433,0.41651,0.51945,0.52182,0.47106,0.25207,1.42362,3.31774,0.07223,1.35865,2.96703,0.000102437,0.000102437,0.000102437
414,4693.03,0.34427,2.11039,0.30983,0.39039,0.95262,0.54493,0.57956,0.59073,0.41111,0.59978,0.51455,0.45702,0.24479,1.43595,3.38349,0.07169,1.37951,3.00025,0.000101337,0.000101337,0.000101337
415,4704.32,0.32548,2.06112,0.30687,0.36486,0.9438,0.53604,0.58226,0.58474,0.40143,0.604,0.48814,0.43943,0.24617,1.43968,3.38131,0.06305,1.43133,2.98387,0.000100236,0.000100236,0.000100236
416,4715.67,0.33457,1.985,0.29113,0.38876,0.93925,0.53704,0.57314,0.62961,0.44099,0.49704,0.53669,0.48476,0.28234,1.45134,3.37734,0.06149,1.41843,2.99119,9.91348e-05,9.91348e-05,9.91348e-05
417,4726.95,0.33681,2.01922,0.31888,0.37266,0.95024,0.52919,0.56474,0.62857,0.43934,0.49487,0.52925,0.48812,0.27961,1.45288,3.45861,0.07264,1.40317,3.00979,9.80339e-05,9.80339e-05,9.80339e-05
418,4738.24,0.31665,2.04715,0.30507,0.36424,0.95066,0.50289,0.5871,0.58733,0.41615,0.6719,0.47747,0.42634,0.24158,1.46244,3.46419,0.07954,1.39453,3.05787,9.6933e-05,9.6933e-05,9.6933e-05
419,4749.52,0.31801,2.04485,0.30645,0.3932,0.92915,0.52074,0.56359,0.59935,0.41979,0.49593,0.48701,0.50979,0.25503,1.44477,3.41943,0.07804,1.37854,3.07878,9.58322e-05,9.58322e-05,9.58322e-05
420,4760.86,0.32931,2.04858,0.30379,0.38125,0.94555,0.62519,0.57695,0.58251,0.40496,0.56928,0.51002,0.49402,0.26366,1.43454,3.36157,0.06509,1.361,3.08529,9.47313e-05,9.47313e-05,9.47313e-05
421,4772.17,0.34274,2.0893,0.30847,0.36513,0.9493,0.62861,0.58834,0.58734,0.41145,0.69917,0.50878,0.53771,0.26283,1.44944,3.30257,0.06957,1.35944,3.09267,9.36304e-05,9.36304e-05,9.36304e-05
422,4783.67,0.32152,2.16259,0.30926,0.3729,0.95419,0.62398,0.57447,0.59355,0.41203,0.59326,0.5367,0.5428,0.25945,1.47383,3.32733,0.08166,1.37513,3.12626,9.25295e-05,9.25295e-05,9.25295e-05
423,4794.95,0.32939,2.01158,0.30702,0.38568,0.94422,0.62813,0.57916,0.5964,0.40955,0.60231,0.52058,0.4634,0.25735,1.46674,3.28798,0.07054,1.36939,3.09514,9.14286e-05,9.14286e-05,9.14286e-05
424,4806.25,0.32147,2.02573,0.31312,0.37109,0.943,0.58917,0.58655,0.60101,0.41249,0.59613,0.53728,0.4631,0.25656,1.45314,3.28499,0.06043,1.32705,3.03559,9.03278e-05,9.03278e-05,9.03278e-05
425,4817.52,0.33099,2.10037,0.30447,0.36926,0.94248,0.57951,0.66989,0.59632,0.41493,0.59214,0.53771,0.46021,0.26292,1.43654,3.29028,0.06525,1.32884,2.97105,8.92269e-05,8.92269e-05,8.92269e-05
426,4828.82,0.3213,2.007,0.29714,0.36982,0.9426,0.6006,0.65558,0.58853,0.40956,0.60846,0.51213,0.45791,0.25457,1.44806,3.32895,0.0701,1.37199,2.96239,8.8126e-05,8.8126e-05,8.8126e-05
427,4840.11,0.33441,1.97918,0.3006,0.37304,0.9541,0.62589,0.66302,0.59057,0.41054,0.6041,0.47217,0.42489,0.24749,1.45308,3.35975,0.06442,1.37425,3.02127,8.70251e-05,8.70251e-05,8.70251e-05
428,4851.46,0.32131,2.1378,0.31541,0.37191,0.94435,0.6075,0.6735,0.60203,0.4208,0.575,0.52522,0.43821,0.25413,1.45036,3.34463,0.06628,1.3391,3.03828,8.59242e-05,8.59242e-05,8.59242e-05
429,4862.7,0.32253,2.04125,0.31096,0.37767,0.94596,0.51786,0.60003,0.60179,0.41556,0.5043,0.53509,0.46238,0.25936,1.46153,3.3571,0.06924,1.29798,3.0772,8.48234e-05,8.48234e-05,8.48234e-05
430,4874.21,0.3142,2.0258,0.31351,0.36727,0.93841,0.5189,0.59855,0.59676,0.41428,0.52951,0.53237,0.46993,0.26722,1.44833,3.2972,0.06934,1.33769,3.09506,8.37225e-05,8.37225e-05,8.37225e-05
431,4885.49,0.31505,2.03613,0.3059,0.36401,0.93994,0.5279,0.59519,0.5885,0.40679,0.62454,0.51354,0.46393,0.25183,1.44878,3.3477,0.08368,1.41228,3.1252,8.26216e-05,8.26216e-05,8.26216e-05
432,4896.79,0.31591,2.06903,0.32086,0.36972,0.94016,0.52255,0.58708,0.59011,0.41,0.61356,0.49739,0.43809,0.25332,1.4634,3.31967,0.07639,1.4491,3.19564,8.15207e-05,8.15207e-05,8.15207e-05
433,4908.07,0.3074,2.04277,0.31757,0.38356,0.94342,0.51552,0.58777,0.61111,0.42144,0.61541,0.50443,0.4541,0.2592,1.45906,3.2995,0.07542,1.41135,3.18376,8.04198e-05,8.04198e-05,8.04198e-05
434,4919.35,0.32271,1.90999,0.30956,0.37014,0.95105,0.52156,0.591,0.60647,0.42364,0.50799,0.51728,0.4531,0.25178,1.44858,3.31028,0.07902,1.38196,3.20019,7.9319e-05,7.9319e-05,7.9319e-05
435,4930.64,0.31521,1.97905,0.30007,0.36543,0.94282,0.51708,0.67703,0.60767,0.42529,0.50928,0.51605,0.44938,0.25306,1.45376,3.34309,0.08196,1.38652,3.23477,7.82181e-05,7.82181e-05,7.82181e-05
436,4941.92,0.31812,1.96654,0.29279,0.37058,0.94152,0.52985,0.67459,0.61314,0.43188,0.50904,0.51785,0.45001,0.25415,1.45054,3.4032,0.0777,1.40985,3.25069,7.71172e-05,7.71172e-05,7.71172e-05
437,4953.2,0.3221,1.92412,0.30317,0.3729,0.94245,0.51604,0.67502,0.61653,0.43471,0.50874,0.50808,0.45268,0.25789,1.44276,3.37856,0.07829,1.36461,3.21222,7.60163e-05,7.60163e-05,7.60163e-05
438,4964.68,0.30513,2.00772,0.30933,0.38203,0.93399,0.49387,0.69408,0.60503,0.4253,0.50503,0.5109,0.44626,0.25792,1.4429,3.37677,0.08758,1.38423,3.21513,7.49154e-05,7.49154e-05,7.49154e-05
439,4975.93,0.32029,1.90044,0.30299,0.35621,0.94606,0.41989,0.70962,0.60044,0.41713,0.58807,0.50374,0.43763,0.24411,1.45092,3.39407,0.08026,1.40572,3.24368,7.38146e-05,7.38146e-05,7.38146e-05
440,4987.26,0.32242,1.98806,0.30604,0.36682,0.93688,0.40769,0.71756,0.60277,0.42585,0.49825,0.51109,0.43873,0.2446,1.45421,3.38868,0.07199,1.38467,3.25462,7.27137e-05,7.27137e-05,7.27137e-05
441,4998.58,0.31845,1.94106,0.31287,0.36607,0.94422,0.53633,0.57266,0.58877,0.40459,0.50311,0.51506,0.42375,0.24551,1.45253,3.36008,0.07132,1.35951,3.2224,7.16128e-05,7.16128e-05,7.16128e-05
442,5009.88,0.31472,1.8792,0.30251,0.3342,0.94606,0.51547,0.58119,0.5779,0.39752,0.51988,0.52363,0.44442,0.24317,1.4492,3.44092,0.06801,1.36557,3.21188,7.05119e-05,7.05119e-05,7.05119e-05
443,5021.16,0.29321,1.89125,0.29867,0.33098,0.9279,0.51512,0.58027,0.58329,0.40381,0.48201,0.48114,0.39712,0.2358,1.44586,3.4464,0.06668,1.3779,3.19521,6.9411e-05,6.9411e-05,6.9411e-05
444,5032.47,0.30034,1.96105,0.30804,0.35995,0.92942,0.52142,0.56994,0.58133,0.40148,0.52013,0.50524,0.43969,0.24287,1.44341,3.32349,0.06735,1.37521,3.20076,6.83102e-05,6.83102e-05,6.83102e-05
445,5043.96,0.30054,1.91959,0.31875,0.34726,0.93728,0.53233,0.56013,0.57794,0.40257,0.52688,0.49028,0.43518,0.24641,1.44646,3.29317,0.064,1.38327,3.21805,6.72093e-05,6.72093e-05,6.72093e-05
446,5055.27,0.31101,1.90749,0.29878,0.34454,0.93886,0.5141,0.59548,0.59988,0.41833,0.52114,0.50042,0.44699,0.25732,1.45182,3.34085,0.079,1.38428,3.22423,6.61084e-05,6.61084e-05,6.61084e-05
447,5066.58,0.29861,1.95396,0.30264,0.33581,0.93483,0.51523,0.59441,0.60052,0.41894,0.51844,0.50328,0.44715,0.25239,1.45775,3.36737,0.08106,1.39512,3.20125,6.50075e-05,6.50075e-05,6.50075e-05
448,5078,0.29995,1.94587,0.31723,0.33977,0.92846,0.51821,0.59726,0.60127,0.42116,0.60727,0.51189,0.4664,0.25621,1.45598,3.38924,0.07325,1.42594,3.17119,6.39066e-05,6.39066e-05,6.39066e-05
449,5089.29,0.31659,2.00825,0.30014,0.36305,0.93508,0.5205,0.59475,0.59907,0.42373,0.60492,0.50795,0.46633,0.26333,1.45139,3.3582,0.0709,1.45732,3.16581,6.28058e-05,6.28058e-05,6.28058e-05
450,5100.59,0.29428,1.84374,0.30643,0.33339,0.93037,0.51491,0.59501,0.59085,0.41986,0.60311,0.50942,0.46086,0.25837,1.44343,3.3467,0.071,1.42729,3.13878,6.17049e-05,6.17049e-05,6.17049e-05
451,5111.87,0.31355,1.92234,0.30847,0.35996,0.93329,0.50879,0.68355,0.58807,0.41328,0.50906,0.53316,0.45746,0.2588,1.44031,3.35197,0.07575,1.42817,3.11997,6.0604e-05,6.0604e-05,6.0604e-05
452,5123.16,0.31548,1.8871,0.30255,0.37165,0.94998,0.49639,0.68621,0.58866,0.41026,0.52247,0.52445,0.45784,0.26214,1.43901,3.32157,0.07078,1.43865,3.10732,5.95031e-05,5.95031e-05,5.95031e-05
453,5134.41,0.3076,1.98502,0.30258,0.36013,0.94205,0.50589,0.59205,0.58661,0.4103,0.51427,0.50679,0.43188,0.25893,1.44622,3.30545,0.06682,1.42944,3.09077,5.84022e-05,5.84022e-05,5.84022e-05
454,5145.73,0.31359,1.92656,0.30157,0.35554,0.93908,0.50923,0.67754,0.5854,0.4107,0.60556,0.48091,0.42483,0.25377,1.42515,3.30605,0.06729,1.41423,3.05627,5.73014e-05,5.73014e-05,5.73014e-05
455,5157.01,0.31232,1.82407,0.30088,0.35108,0.94114,0.50255,0.68861,0.58168,0.40831,0.60739,0.47979,0.42003,0.25602,1.42254,3.31965,0.06952,1.4139,3.06949,5.62005e-05,5.62005e-05,5.62005e-05
456,5168.47,0.31282,1.96093,0.30632,0.36488,0.94029,0.53561,0.68174,0.60215,0.42447,0.50141,0.51262,0.43641,0.25909,1.4344,3.34421,0.0741,1.43559,3.12061,5.50996e-05,5.50996e-05,5.50996e-05
457,5179.8,0.2973,1.9441,0.31196,0.34356,0.92725,0.53258,0.67805,0.60338,0.42437,0.4996,0.51584,0.43982,0.26281,1.43625,3.35161,0.07194,1.42595,3.11702,5.39987e-05,5.39987e-05,5.39987e-05
458,5191.11,0.29521,1.7488,0.29858,0.33545,0.92384,0.5308,0.68315,0.5996,0.41848,0.49269,0.51952,0.42617,0.25769,1.44154,3.34487,0.06966,1.41157,3.11613,5.28978e-05,5.28978e-05,5.28978e-05
459,5202.39,0.30215,1.96117,0.30743,0.36073,0.9355,0.53468,0.68883,0.58619,0.40842,0.48958,0.51695,0.42709,0.25611,1.45416,3.35678,0.07043,1.40805,3.14421,5.1797e-05,5.1797e-05,5.1797e-05
460,5213.72,0.3136,1.92365,0.29948,0.37363,0.93455,0.4764,0.65415,0.58507,0.40969,0.50008,0.52683,0.43481,0.26205,1.45687,3.34531,0.07837,1.39725,3.14433,5.06961e-05,5.06961e-05,5.06961e-05
461,5225,0.29599,1.80314,0.29428,0.32417,0.92817,0.44174,0.66899,0.58948,0.4117,0.51577,0.49328,0.43789,0.25835,1.46217,3.35458,0.08414,1.42419,3.17766,4.95952e-05,4.95952e-05,4.95952e-05
462,5236.29,0.30168,1.91558,0.30211,0.34437,0.9386,0.44478,0.68089,0.58096,0.40813,0.51655,0.49328,0.43536,0.25492,1.4535,3.36749,0.08248,1.43884,3.15939,4.84943e-05,4.84943e-05,4.84943e-05
463,5247.56,0.30242,1.83969,0.3097,0.33375,0.93027,0.36828,0.73786,0.58442,0.40855,0.53354,0.51508,0.45499,0.26032,1.45139,3.32791,0.07626,1.42541,3.15878,4.73934e-05,4.73934e-05,4.73934e-05
464,5258.84,0.30442,1.79297,0.30503,0.35731,0.9375,0.49656,0.59051,0.59339,0.41144,0.54171,0.51973,0.4631,0.26666,1.45601,3.27254,0.07154,1.40088,3.15313,4.62926e-05,4.62926e-05,4.62926e-05
465,5270.31,0.30089,1.89884,0.30768,0.3583,0.93875,0.49698,0.5905,0.60067,0.41676,0.54417,0.5185,0.47025,0.27204,1.45433,3.27097,0.07228,1.38132,3.15453,4.51917e-05,4.51917e-05,4.51917e-05
466,5281.64,0.28832,1.85615,0.2991,0.33309,0.93016,0.51701,0.58379,0.59815,0.41859,0.53108,0.52712,0.4671,0.26794,1.44848,3.28014,0.07739,1.39478,3.15869,4.40908e-05,4.40908e-05,4.40908e-05
467,5292.91,0.29265,1.83475,0.30731,0.33263,0.93738,0.41215,0.73786,0.60114,0.42257,0.52813,0.5221,0.47189,0.26897,1.44937,3.27491,0.08098,1.42603,3.15194,4.29899e-05,4.29899e-05,4.29899e-05
468,5304.22,0.30337,2.02103,0.29724,0.35717,0.92945,0.416,0.73786,0.59441,0.42128,0.52656,0.51454,0.46795,0.26574,1.44145,3.28914,0.0764,1.43631,3.13151,4.1889e-05,4.1889e-05,4.1889e-05
469,5315.51,0.28961,1.88549,0.31235,0.32615,0.92751,0.37461,0.73092,0.59329,0.41592,0.52992,0.51278,0.46774,0.26576,1.44191,3.29192,0.0723,1.42336,3.14194,4.07882e-05,4.07882e-05,4.07882e-05
470,5326.81,0.30669,1.85608,0.30192,0.34795,0.94146,0.37924,0.73786,0.59453,0.41977,0.53219,0.51255,0.4682,0.26513,1.44163,3.32634,0.06788,1.46455,3.14427,3.96873e-05,3.96873e-05,3.96873e-05
471,5338.1,0.28682,1.84265,0.30011,0.32403,0.92323,0.53537,0.60621,0.59766,0.42331,0.5333,0.5127,0.46371,0.25763,1.44011,3.32822,0.06516,1.44437,3.14669,3.85864e-05,3.85864e-05,3.85864e-05
