epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
242,3155.09,0.53469,3.22881,0.32348,0.6402,1.05844,0.6286,0.62685,0.65758,0.46522,0.59147,0.42109,0.45782,0.2351,1.42746,4.4303,0.06864,1.08459,2.63479,0.000334907,0.000334907,0.000334907
243,3167.93,0.54942,3.29968,0.32318,0.63895,1.06922,0.75417,0.67242,0.65273,0.45149,0.63502,0.46922,0.41713,0.23829,1.45996,4.37955,0.09263,1.12538,2.75047,0.000333989,0.000333989,0.000333989
244,3181.01,0.55385,3.41065,0.33019,0.65675,1.08524,0.71161,0.70841,0.69975,0.47787,0.51052,0.51489,0.44829,0.23704,1.49279,4.38945,0.09608,1.05389,2.71158,0.000333072,0.000333072,0.000333072
245,3193.85,0.55984,3.34393,0.32718,0.65957,1.06905,0.63143,0.6828,0.74428,0.51768,0.56609,0.49763,0.47081,0.25791,1.49492,4.61102,0.06229,1.02455,2.64785,0.000332154,0.000332154,0.000332154
246,3206.83,0.54076,3.27967,0.31434,0.58407,1.05771,0.56883,0.73488,0.64498,0.46267,0.39567,0.51758,0.46938,0.24111,1.4664,4.37941,0.07646,1.04426,2.57439,0.000331237,0.000331237,0.000331237
247,3219.69,0.53572,3.13243,0.31542,0.64815,1.0699,0.63567,0.6153,0.64674,0.48353,0.58847,0.41314,0.46875,0.25999,1.39525,4.28401,0.12999,1.04766,2.53476,0.00033032,0.00033032,0.00033032
248,3232.58,0.53948,3.25111,0.32339,0.61542,1.06744,0.53538,0.75228,0.65302,0.46215,0.36926,0.52804,0.4497,0.22407,1.4162,4.39774,0.05668,1.0489,2.648,0.000329402,0.000329402,0.000329402
249,3245.42,0.54633,3.48279,0.32815,0.66834,1.06644,0.6857,0.68199,0.65682,0.46171,0.50199,0.44576,0.40965,0.22441,1.43218,4.4732,0.08147,1.12867,2.72348,0.000328485,0.000328485,0.000328485
250,3258.5,0.54111,3.52687,0.33755,0.62769,1.07522,0.72469,0.66039,0.66355,0.47487,0.54974,0.50625,0.46168,0.27267,1.39231,4.19976,0.11202,1.04082,2.52309,0.000327567,0.000327567,0.000327567
251,3271.37,0.54667,3.34671,0.32703,0.6438,1.06005,0.62787,0.59638,0.60437,0.40616,0.47416,0.42702,0.425,0.22697,1.49912,4.42669,0.09737,1.11796,2.63117,0.00032665,0.00032665,0.00032665
252,3284.32,0.52932,3.43868,0.33007,0.60769,1.05426,0.65096,0.69925,0.65921,0.45769,0.498,0.52594,0.4696,0.28542,1.48519,4.18784,0.07024,1.04625,2.56845,0.000325733,0.000325733,0.000325733
253,3297.18,0.53782,3.29371,0.32759,0.62675,1.06111,0.56162,0.69521,0.64407,0.45433,0.40407,0.52198,0.46371,0.28227,1.40081,4.07153,0.06785,1.06071,2.34861,0.000324815,0.000324815,0.000324815
254,3310.08,0.53438,3.31144,0.32888,0.64561,1.05836,0.57132,0.70841,0.65999,0.46119,0.56405,0.50462,0.46679,0.25519,1.45121,4.37391,0.05833,1.12694,2.50538,0.000323898,0.000323898,0.000323898
255,3322.95,0.54007,3.43983,0.32832,0.60926,1.0596,0.74925,0.63137,0.69097,0.47177,0.64673,0.49129,0.46165,0.23763,1.43932,4.66791,0.0621,1.16825,2.59642,0.00032298,0.00032298,0.00032298
256,3336.08,0.54773,3.25113,0.31851,0.61526,1.05461,0.56139,0.7165,0.67585,0.47046,0.4155,0.54384,0.49343,0.26638,1.44193,4.1813,0.06304,1.118,2.4809,0.000322063,0.000322063,0.000322063
257,3348.95,0.53906,3.26652,0.32479,0.5825,1.06138,0.64491,0.65811,0.66462,0.47016,0.47765,0.51565,0.48104,0.27023,1.39621,4.24471,0.08917,1.05322,2.40605,0.000321146,0.000321146,0.000321146
258,3361.86,0.54747,3.04485,0.32511,0.58785,1.06538,0.71542,0.68193,0.72166,0.5067,0.63081,0.50005,0.45718,0.27255,1.43404,4.25597,0.08635,1.00752,2.55291,0.000320228,0.000320228,0.000320228
259,3374.82,0.52625,3.12158,0.32647,0.5818,1.06125,0.73712,0.65116,0.75474,0.52066,0.68674,0.47581,0.45726,0.26082,1.40264,4.22725,0.10611,0.96054,2.53477,0.000319311,0.000319311,0.000319311
260,3387.86,0.52813,3.18585,0.31463,0.62657,1.05473,0.75192,0.66789,0.78179,0.55991,0.56841,0.49702,0.47911,0.26712,1.37581,4.23929,0.10296,0.97164,2.64654,0.000318393,0.000318393,0.000318393
261,3400.85,0.51568,3.32181,0.3293,0.61924,1.04088,0.63159,0.69721,0.72341,0.52428,0.5713,0.45962,0.41133,0.22745,1.34288,4.55993,0.08613,1.07862,2.50076,0.000317476,0.000317476,0.000317476
262,3413.95,0.50893,3.17741,0.33232,0.60864,1.05648,0.58288,0.72458,0.75047,0.53203,0.40438,0.52254,0.46663,0.2731,1.4185,4.44057,0.08264,1.02925,2.62795,0.000316559,0.000316559,0.000316559
263,3426.8,0.51351,3.22494,0.31689,0.60653,1.05271,0.56098,0.71773,0.63626,0.45289,0.6535,0.42178,0.42389,0.22265,1.4052,4.28768,0.09417,0.99121,2.64511,0.000315641,0.000315641,0.000315641
264,3439.7,0.50851,3.10913,0.32206,0.59558,1.03998,0.66228,0.69871,0.61596,0.45029,0.5087,0.52104,0.42744,0.24634,1.40033,4.12605,0.08789,1.04186,2.60976,0.000314724,0.000314724,0.000314724
265,3452.57,0.48593,3.05855,0.31957,0.57303,1.03636,0.72352,0.58243,0.56338,0.39536,0.67066,0.39437,0.40289,0.2306,1.41659,4.18737,0.09344,1.05798,2.63161,0.000313806,0.000313806,0.000313806
266,3465.49,0.50505,3.02778,0.30904,0.55971,1.05014,0.58365,0.72337,0.67867,0.46651,0.4088,0.52804,0.48352,0.28621,1.4158,4.19941,0.07455,1.07473,2.55956,0.000312889,0.000312889,0.000312889
267,3478.45,0.53095,3.12668,0.30704,0.58998,1.05214,0.58784,0.6852,0.67291,0.47539,0.63849,0.40576,0.46676,0.27807,1.44538,4.53374,0.09408,1.04501,2.72173,0.000311972,0.000311972,0.000311972
268,3491.36,0.53983,3.08896,0.32014,0.60719,1.05478,0.70938,0.67455,0.65532,0.45348,0.53202,0.49849,0.45787,0.24556,1.43934,4.41869,0.10552,0.99196,2.70516,0.000311054,0.000311054,0.000311054
269,3504.23,0.52328,3.1719,0.31389,0.63397,1.06232,0.71023,0.66926,0.65895,0.45064,0.5722,0.49569,0.46533,0.25966,1.49526,4.42504,0.07172,1.02629,2.77831,0.000310137,0.000310137,0.000310137
270,3517.11,0.54083,3.19697,0.31134,0.60476,1.06833,0.73546,0.65324,0.65038,0.44621,0.57444,0.48328,0.4563,0.26975,1.45966,4.32001,0.0581,1.06346,2.6927,0.000309219,0.000309219,0.000309219
271,3529.95,0.54767,3.0416,0.31635,0.61336,1.07709,0.60105,0.67694,0.64623,0.43934,0.41302,0.51639,0.46247,0.29256,1.48095,4.47953,0.07051,1.18149,2.63723,0.000308302,0.000308302,0.000308302
272,3542.84,0.52457,3.11726,0.31128,0.6051,1.06556,0.60048,0.65354,0.71012,0.48146,0.45502,0.48887,0.44535,0.26623,1.51237,4.4064,0.09744,1.24462,2.67086,0.000307385,0.000307385,0.000307385
273,3555.88,0.51576,3.13587,0.32141,0.59047,1.05995,0.68617,0.66775,0.73075,0.4879,0.59708,0.50549,0.4695,0.27749,1.52513,4.20487,0.07278,1.12047,2.72942,0.000306467,0.000306467,0.000306467
274,3568.82,0.52282,3.07533,0.31359,0.56316,1.05777,0.76775,0.6233,0.74034,0.50266,0.63409,0.5035,0.46741,0.27988,1.48463,4.24191,0.07616,1.13758,2.75523,0.00030555,0.00030555,0.00030555
275,3581.7,0.51119,3.10706,0.30725,0.57195,1.0498,0.68982,0.67521,0.69976,0.48456,0.62339,0.50083,0.41937,0.22455,1.44611,4.40178,0.06616,1.14748,2.69524,0.000304632,0.000304632,0.000304632
276,3594.62,0.51719,3.13759,0.32161,0.57476,1.04843,0.56379,0.66631,0.59438,0.39815,0.41068,0.50725,0.42043,0.22756,1.48194,4.48226,0.08127,1.19441,2.70062,0.000303715,0.000303715,0.000303715
277,3607.54,0.51302,3.18339,0.33129,0.59569,1.04995,0.58881,0.64686,0.59809,0.41088,0.67353,0.42595,0.35231,0.19988,1.4608,4.35817,0.07482,1.09953,2.594,0.000302798,0.000302798,0.000302798
278,3620.44,0.52725,3.02739,0.31564,0.60596,1.05413,0.59753,0.69158,0.61117,0.41571,0.50386,0.39519,0.33376,0.20549,1.47036,4.17323,0.07109,1.04775,2.53308,0.00030188,0.00030188,0.00030188
279,3633.5,0.51864,3.11104,0.32307,0.58272,1.04881,0.63344,0.64938,0.62572,0.43407,0.42667,0.40705,0.33824,0.21259,1.45263,4.13124,0.04941,1.05209,2.57824,0.000300963,0.000300963,0.000300963
280,3646.43,0.52883,3.32809,0.32145,0.61048,1.04923,0.75145,0.58014,0.66312,0.44374,0.67127,0.40845,0.43312,0.24871,1.45387,4.13997,0.06441,1.01438,2.6374,0.000300045,0.000300045,0.000300045
281,3659.26,0.51185,3.07461,0.30874,0.60945,1.04917,0.65041,0.61206,0.55917,0.37162,0.66554,0.39725,0.34276,0.22377,1.45033,4.13557,0.07473,1.06067,2.58713,0.000299128,0.000299128,0.000299128
282,3672.14,0.50868,2.94856,0.32857,0.59005,1.05458,0.56025,0.73658,0.63644,0.44981,0.59915,0.40521,0.43122,0.24398,1.42717,4.11915,0.09874,1.0656,2.58521,0.000298211,0.000298211,0.000298211
283,3684.99,0.49871,2.91232,0.3034,0.58145,1.04337,0.70115,0.67182,0.72196,0.50664,0.53755,0.49437,0.42825,0.26083,1.42008,4.25188,0.08181,1.06107,2.53749,0.000297293,0.000297293,0.000297293
284,3697.88,0.50802,3.04518,0.31142,0.60112,1.05015,0.71831,0.66794,0.74104,0.50138,0.58858,0.49476,0.43833,0.24619,1.34995,4.42723,0.06177,1.21751,2.39276,0.000296376,0.000296376,0.000296376
285,3710.95,0.50317,2.9537,0.32001,0.58389,1.03342,0.63561,0.64215,0.71179,0.50544,0.45461,0.4655,0.37037,0.22282,1.27379,4.49499,0.05787,1.18559,2.30438,0.000295458,0.000295458,0.000295458
286,3723.9,0.4976,3.03228,0.32577,0.5518,1.03588,0.62881,0.60941,0.62477,0.42343,0.58834,0.42438,0.42313,0.2468,1.487,4.28316,0.07322,1.11491,2.61979,0.000294541,0.000294541,0.000294541
287,3736.78,0.50813,2.89628,0.3211,0.57431,1.03817,0.58957,0.73804,0.75804,0.51022,0.57673,0.41638,0.48576,0.2939,1.46458,4.26516,0.07635,1.10023,2.62195,0.000293624,0.000293624,0.000293624
288,3749.72,0.50344,3.00137,0.32167,0.58254,1.04311,0.59862,0.67984,0.6997,0.4922,0.65443,0.51293,0.43799,0.2536,1.46269,4.15443,0.07042,0.98519,2.68609,0.000292706,0.000292706,0.000292706
289,3762.57,0.50409,2.97652,0.31998,0.57613,1.04458,0.61,0.68543,0.70086,0.49924,0.46679,0.50172,0.42823,0.26504,1.4878,4.11617,0.07753,1.00794,2.7648,0.000291789,0.000291789,0.000291789
290,3775.65,0.50531,2.95031,0.3215,0.57718,1.04757,0.68815,0.68751,0.69668,0.50301,0.56304,0.48491,0.39975,0.22146,1.44244,4.16951,0.07287,1.00389,2.76345,0.000290871,0.000290871,0.000290871
291,3788.49,0.51729,2.99984,0.32168,0.5904,1.041,0.7263,0.66998,0.70478,0.50675,0.54631,0.48319,0.3954,0.22443,1.4603,4.252,0.06523,1.04369,2.73688,0.000289954,0.000289954,0.000289954
292,3801.37,0.48343,2.87498,0.31814,0.54692,1.02898,0.58681,0.69861,0.71323,0.51597,0.45504,0.47307,0.42745,0.24154,1.37053,4.3446,0.08118,1.19182,2.54937,0.000289037,0.000289037,0.000289037
293,3814.2,0.50025,2.94795,0.3151,0.57208,1.03279,0.60405,0.6805,0.66724,0.47776,0.44105,0.47539,0.38779,0.23057,1.43494,4.17278,0.10329,1.11907,2.67181,0.000288119,0.000288119,0.000288119
294,3827.12,0.49224,2.98677,0.31024,0.56039,1.04372,0.61332,0.62339,0.6525,0.46603,0.4738,0.43258,0.42763,0.26375,1.4476,4.12003,0.07847,1.08751,2.71034,0.000287202,0.000287202,0.000287202
295,3840,0.50137,3.02961,0.31947,0.57553,1.04199,0.61933,0.63879,0.63815,0.45414,0.53847,0.4056,0.39832,0.25637,1.44794,4.17991,0.08916,1.12275,2.70114,0.000286284,0.000286284,0.000286284
296,3853.11,0.49231,3.00459,0.31478,0.58119,1.0269,0.67592,0.59069,0.68206,0.49945,0.53976,0.47885,0.49675,0.28745,1.49545,4.25507,0.09576,1.17509,2.87218,0.000285367,0.000285367,0.000285367
297,3865.96,0.48822,2.88947,0.29928,0.55598,1.0232,0.6266,0.62223,0.68964,0.48449,0.58099,0.40875,0.4705,0.29184,1.52865,4.17341,0.08159,1.08222,3.03451,0.00028445,0.00028445,0.00028445
298,3879.03,0.51389,2.98947,0.31568,0.585,1.0528,0.5761,0.72554,0.70723,0.49728,0.39116,0.50574,0.44542,0.26492,1.45057,4.39753,0.07279,1.10289,2.91453,0.000283532,0.000283532,0.000283532
299,3891.92,0.48324,2.79901,0.30523,0.54535,1.03609,0.69254,0.66805,0.66286,0.45956,0.53796,0.50832,0.44651,0.26001,1.49635,4.45044,0.06006,1.09941,3.0175,0.000282615,0.000282615,0.000282615
300,3904.83,0.46306,2.77278,0.30426,0.53312,1.01593,0.5852,0.69652,0.62266,0.44557,0.42585,0.48152,0.37207,0.23464,1.47343,4.52064,0.06533,1.22518,2.92802,0.000281697,0.000281697,0.000281697
301,3917.93,0.48184,2.9712,0.31358,0.5479,1.02215,0.62474,0.65264,0.61839,0.44051,0.45862,0.50568,0.41959,0.22725,1.46655,4.26414,0.07872,1.16835,2.81657,0.00028078,0.00028078,0.00028078
302,3930.84,0.50785,2.84879,0.31553,0.54506,1.04231,0.73095,0.65237,0.66883,0.48019,0.55892,0.50179,0.45603,0.28524,1.4356,4.22017,0.07374,1.08571,2.77543,0.000279863,0.000279863,0.000279863
303,3943.7,0.49691,2.94842,0.31294,0.56968,1.03647,0.71083,0.67941,0.65044,0.46869,0.61189,0.49719,0.4178,0.23054,1.42398,4.40418,0.0728,1.03177,2.7532,0.000278945,0.000278945,0.000278945
304,3956.62,0.49067,3.00695,0.32225,0.58312,1.03889,0.69441,0.65361,0.71611,0.51976,0.58965,0.49587,0.4304,0.24298,1.41208,4.45833,0.08602,1.08121,2.85585,0.000278028,0.000278028,0.000278028
305,3969.48,0.50042,2.91793,0.3165,0.56718,1.0263,0.68148,0.63282,0.6882,0.49011,0.57515,0.47953,0.42236,0.2397,1.43272,4.59674,0.12973,1.07601,2.84462,0.00027711,0.00027711,0.00027711
306,3982.39,0.49781,2.81539,0.31041,0.5824,1.03981,0.61243,0.678,0.69114,0.49068,0.52465,0.49475,0.41211,0.24762,1.41966,4.31575,0.07676,1.08841,2.70541,0.000276193,0.000276193,0.000276193
307,3995.46,0.48924,2.97014,0.31971,0.53784,1.03706,0.63732,0.63225,0.73179,0.51316,0.57844,0.42168,0.46335,0.27159,1.43249,4.23836,0.05951,1.12936,2.58167,0.000275276,0.000275276,0.000275276
308,4008.31,0.45879,2.89953,0.31933,0.52571,1.03165,0.54884,0.61706,0.61761,0.42142,0.52039,0.41708,0.42864,0.24917,1.47346,4.22312,0.07615,1.12506,2.73222,0.000274358,0.000274358,0.000274358
309,4021.16,0.49216,2.92404,0.30967,0.58196,1.02607,0.72503,0.60699,0.70074,0.50402,0.56534,0.41686,0.42758,0.27211,1.41351,4.20036,0.05809,1.1236,2.61179,0.000273441,0.000273441,0.000273441
310,4034.06,0.49843,2.98085,0.31979,0.57051,1.03997,0.70664,0.71641,0.65424,0.43695,0.51706,0.51682,0.40832,0.24852,1.48545,4.19502,0.07324,1.12976,2.87662,0.000272523,0.000272523,0.000272523
311,4046.9,0.48637,2.86533,0.31246,0.56256,1.03253,0.67722,0.70594,0.61348,0.41189,0.50107,0.51608,0.4186,0.2458,1.46907,4.08673,0.05356,1.15493,2.75366,0.000271606,0.000271606,0.000271606
312,4059.82,0.49676,2.87103,0.30835,0.56656,1.04181,0.71279,0.60135,0.59946,0.41116,0.57221,0.4065,0.40047,0.22043,1.48941,4.21661,0.09411,1.15918,2.73218,0.000270689,0.000270689,0.000270689
313,4072.9,0.46261,2.93831,0.31879,0.53592,1.02166,0.57943,0.73622,0.67125,0.47317,0.56541,0.41593,0.38747,0.26004,1.46151,4.10915,0.08275,1.05587,2.73085,0.000269771,0.000269771,0.000269771
314,4085.82,0.49172,2.86427,0.31532,0.52655,1.03736,0.59817,0.72492,0.62249,0.43645,0.41599,0.53372,0.42116,0.25781,1.43803,4.08833,0.0783,1.11213,2.62538,0.000268854,0.000268854,0.000268854
315,4098.65,0.50316,2.84401,0.30588,0.57046,1.03515,0.71395,0.65394,0.60174,0.42394,0.53352,0.4951,0.40865,0.2336,1.42908,4.07715,0.07755,1.11783,2.61947,0.000267936,0.000267936,0.000267936
316,4111.57,0.48264,2.76177,0.3016,0.53635,1.03124,0.69597,0.6916,0.61876,0.44986,0.50835,0.50913,0.42464,0.24891,1.3821,4.09963,0.06853,1.07732,2.62547,0.000267019,0.000267019,0.000267019
317,4124.4,0.46838,2.85546,0.30428,0.56409,1.02347,0.52486,0.71103,0.63481,0.4494,0.48665,0.47453,0.41136,0.2488,1.37218,4.18767,0.07207,1.03334,2.50837,0.000266102,0.000266102,0.000266102
318,4137.31,0.48171,2.69126,0.30458,0.54259,1.02299,0.64533,0.6937,0.62263,0.44111,0.55342,0.52907,0.44785,0.25507,1.37039,4.16517,0.087,1.09563,2.46211,0.000265184,0.000265184,0.000265184
319,4150.33,0.4435,2.81054,0.30577,0.49851,1.00557,0.73173,0.67687,0.62282,0.44076,0.5994,0.5415,0.43992,0.25316,1.23443,4.19455,0.06801,1.23383,2.25199,0.000264267,0.000264267,0.000264267
320,4163.22,0.47641,2.81929,0.30187,0.54618,1.01985,0.70922,0.68743,0.66343,0.47246,0.52609,0.51064,0.44912,0.28303,1.43067,4.11337,0.09752,1.18036,2.68702,0.000263349,0.000263349,0.000263349
321,4176.09,0.46383,2.87022,0.31411,0.52389,1.01393,0.69795,0.67006,0.62063,0.43047,0.52883,0.51064,0.41806,0.26779,1.44548,4.13069,0.09129,1.17243,2.74527,0.000262432,0.000262432,0.000262432
322,4188.97,0.46344,2.83208,0.30138,0.55717,1.02111,0.73103,0.63418,0.59103,0.41044,0.56313,0.50056,0.41728,0.24248,1.4455,4.11289,0.05446,1.16075,2.71611,0.000261515,0.000261515,0.000261515
323,4201.82,0.45707,2.70302,0.30871,0.52304,1.01738,0.73233,0.63626,0.58027,0.4014,0.56213,0.5017,0.4037,0.23705,1.42938,4.17588,0.07813,1.13434,2.63525,0.000260597,0.000260597,0.000260597
324,4214.91,0.43825,2.71988,0.303,0.51637,1.00702,0.74186,0.66408,0.58511,0.39032,0.57496,0.50745,0.39898,0.24693,1.48176,4.05535,0.0787,1.10698,2.71198,0.00025968,0.00025968,0.00025968
325,4227.78,0.43545,2.80476,0.31023,0.48716,1.00362,0.72814,0.6618,0.61898,0.43643,0.57035,0.50213,0.41338,0.23968,1.46335,4.15209,0.06701,1.11769,2.71782,0.000258762,0.000258762,0.000258762
326,4240.69,0.45412,2.66403,0.31648,0.49975,1.01685,0.76042,0.64102,0.64584,0.46412,0.58308,0.49683,0.45699,0.29415,1.43831,4.12023,0.07764,1.12741,2.68406,0.000257845,0.000257845,0.000257845
327,4253.56,0.45151,2.90382,0.32649,0.50977,1.01565,0.75275,0.6737,0.61528,0.43357,0.58769,0.50758,0.4273,0.26402,1.4861,4.08859,0.07538,1.03551,2.87802,0.000256928,0.000256928,0.000256928
328,4266.45,0.45193,2.82941,0.29853,0.54152,1.00572,0.73737,0.66482,0.61654,0.43777,0.575,0.49965,0.42164,0.27427,1.42413,3.93612,0.08781,1.01954,2.75201,0.00025601,0.00025601,0.00025601
329,4279.3,0.45675,2.68796,0.31794,0.53394,1.02284,0.65339,0.65957,0.6096,0.41828,0.47251,0.51448,0.42278,0.27346,1.4497,4.01231,0.06964,1.08678,2.76611,0.000255093,0.000255093,0.000255093
330,4292.35,0.45509,2.8063,0.31692,0.53784,1.00622,0.69496,0.62325,0.59361,0.40627,0.58152,0.41397,0.40758,0.26392,1.45047,4.0211,0.05653,1.17039,2.92688,0.000254175,0.000254175,0.000254175
331,4305.2,0.44665,2.72956,0.30899,0.5013,1.01293,0.73052,0.57438,0.63417,0.42902,0.57405,0.40964,0.44931,0.29176,1.48718,4.06567,0.08028,1.16854,2.94838,0.000253258,0.000253258,0.000253258
332,4318.09,0.45254,2.66621,0.30113,0.53169,1.01459,0.55721,0.70823,0.63399,0.43578,0.39998,0.52798,0.45549,0.28567,1.50374,4.12362,0.07837,1.15652,2.90515,0.000252341,0.000252341,0.000252341
333,4330.91,0.46112,2.66418,0.31046,0.52177,1.01361,0.61332,0.68491,0.59861,0.40053,0.42399,0.5076,0.41455,0.2586,1.49937,4.16963,0.07347,1.13173,2.89715,0.000251423,0.000251423,0.000251423
334,4343.81,0.4575,2.7488,0.30575,0.52148,1.02395,0.73079,0.66221,0.6046,0.41194,0.56636,0.50971,0.40777,0.25858,1.47357,4.14909,0.07273,1.0391,2.96583,0.000250506,0.000250506,0.000250506
335,4356.68,0.4467,2.63506,0.30611,0.49656,0.99984,0.59239,0.70276,0.62957,0.43775,0.51716,0.48382,0.42813,0.26634,1.31404,4.1415,0.08651,1.1414,2.51514,0.000249588,0.000249588,0.000249588
336,4369.76,0.46136,2.62081,0.30699,0.53749,1.02434,0.53328,0.70866,0.61322,0.44324,0.56721,0.4834,0.435,0.2557,1.17516,4.08767,0.07466,1.078,2.22274,0.000248671,0.000248671,0.000248671
337,4382.59,0.45074,2.81161,0.30861,0.50252,1.0176,0.55787,0.64176,0.57932,0.41734,0.57141,0.48153,0.40933,0.2539,1.27853,4.11543,0.07455,1.1566,2.37608,0.000247754,0.000247754,0.000247754
338,4395.5,0.45277,2.70805,0.3155,0.5352,1.01287,0.70905,0.66595,0.59615,0.42001,0.53063,0.48731,0.40328,0.25943,1.42721,4.07713,0.0833,1.08325,2.74447,0.000246836,0.000246836,0.000246836
339,4408.32,0.47821,2.88347,0.3142,0.5168,1.03204,0.53718,0.7061,0.61797,0.42605,0.35433,0.51275,0.41315,0.25968,1.44782,3.97428,0.08194,1.07144,2.69413,0.000245919,0.000245919,0.000245919
340,4421.22,0.46345,2.74075,0.31556,0.54354,1.01273,0.61315,0.70184,0.61446,0.42037,0.42774,0.52519,0.4162,0.25235,1.45045,4.04032,0.07662,1.11994,2.76892,0.000245001,0.000245001,0.000245001
341,4434.04,0.4629,2.92227,0.31508,0.55223,1.01382,0.61183,0.65233,0.60246,0.42269,0.45702,0.50949,0.41769,0.21755,1.44348,4.24989,0.06706,1.19561,2.86258,0.000244084,0.000244084,0.000244084
342,4447.13,0.45857,2.59061,0.29113,0.5232,1.0179,0.59978,0.67623,0.60561,0.4205,0.68987,0.47495,0.39627,0.21999,1.44965,4.40409,0.10997,1.25723,2.98718,0.000243167,0.000243167,0.000243167
343,4459.99,0.46672,2.67241,0.3038,0.55272,1.02453,0.70163,0.6642,0.60965,0.42234,0.67769,0.48202,0.40815,0.24376,1.43048,4.26974,0.1067,1.19037,2.97001,0.000242249,0.000242249,0.000242249
344,4472.91,0.45507,2.73345,0.2997,0.52784,1.01107,0.70688,0.65999,0.60515,0.4236,0.57337,0.51431,0.42169,0.24833,1.41461,4.05017,0.11027,1.17299,2.87661,0.000241332,0.000241332,0.000241332
345,4485.74,0.46705,2.73672,0.31031,0.50813,1.02539,0.7059,0.6904,0.64019,0.44946,0.55115,0.52813,0.44467,0.25369,1.41271,4.01172,0.10237,1.1993,2.84779,0.000240414,0.000240414,0.000240414
346,4498.63,0.4558,2.71102,0.30914,0.51657,1.02075,0.68093,0.61811,0.59095,0.41778,0.69299,0.40573,0.42418,0.23967,1.41326,4.01337,0.07722,1.1753,2.79729,0.000239497,0.000239497,0.000239497
347,4511.71,0.46459,2.5985,0.30536,0.5087,1.0218,0.72491,0.67614,0.60347,0.4245,0.65646,0.52259,0.43171,0.26188,1.3919,3.86627,0.07697,1.13291,2.63307,0.00023858,0.00023858,0.00023858
348,4524.59,0.43319,2.68869,0.3193,0.50406,0.99923,0.72181,0.68242,0.59655,0.41083,0.56318,0.53964,0.42707,0.26321,1.42792,3.83409,0.10355,1.09434,2.67968,0.000237662,0.000237662,0.000237662
349,4537.47,0.43454,2.65862,0.30183,0.5165,1.01094,0.68819,0.70331,0.63143,0.44527,0.68928,0.49858,0.42715,0.26051,1.44963,3.90181,0.08486,1.14636,2.79844,0.000236745,0.000236745,0.000236745
350,4550.37,0.43475,2.75512,0.31616,0.49265,0.99725,0.60906,0.69606,0.64907,0.45458,0.55224,0.47119,0.39244,0.2344,1.4548,4.22093,0.07571,1.21632,2.86938,0.000235827,0.000235827,0.000235827
351,4563.26,0.42713,2.72293,0.30853,0.4765,0.9943,0.6478,0.66466,0.62307,0.43868,0.57566,0.52259,0.44573,0.26038,1.45548,4.043,0.07518,1.23771,2.80503,0.00023491,0.00023491,0.00023491
352,4576.17,0.44725,2.5134,0.28982,0.4939,1.00775,0.67107,0.67297,0.62002,0.44254,0.60182,0.52553,0.45353,0.26739,1.38681,3.90022,0.08463,1.32634,2.63083,0.000233993,0.000233993,0.000233993
353,4589.02,0.46945,2.61955,0.29213,0.54135,1.01158,0.6677,0.62616,0.60396,0.43646,0.6819,0.52075,0.45299,0.27277,1.37948,3.88036,0.10246,1.31851,2.66401,0.000233075,0.000233075,0.000233075
354,4602.11,0.43742,2.60213,0.30523,0.51439,1.00682,0.55681,0.68582,0.59175,0.41018,0.54591,0.51792,0.42788,0.23554,1.37835,4.1031,0.08713,1.2686,2.57127,0.000232158,0.000232158,0.000232158
355,4614.99,0.43148,2.57709,0.30846,0.49326,1.00296,0.71477,0.56643,0.61661,0.42707,0.61834,0.45741,0.46128,0.26858,1.40156,3.85975,0.06978,1.16333,2.63576,0.00023124,0.00023124,0.00023124
356,4627.92,0.4514,2.60526,0.30006,0.53214,1.0207,0.6212,0.60242,0.59252,0.4148,0.60327,0.43299,0.43003,0.26008,1.48226,3.89046,0.07427,1.2045,2.83042,0.000230323,0.000230323,0.000230323
357,4640.82,0.45865,2.65378,0.30049,0.55388,1.03287,0.58913,0.71151,0.61289,0.43067,0.44702,0.53584,0.43948,0.25048,1.47469,3.92808,0.10337,1.21148,2.94428,0.000229406,0.000229406,0.000229406
358,4653.73,0.44732,2.64028,0.30984,0.5062,1.01625,0.58663,0.69467,0.62937,0.44038,0.59461,0.51658,0.43101,0.24343,1.43572,4.05054,0.1031,1.32375,2.85568,0.000228488,0.000228488,0.000228488
359,4666.56,0.44727,2.52713,0.3058,0.50248,1.00982,0.68734,0.70325,0.61658,0.43547,0.57916,0.55007,0.45146,0.25128,1.38926,3.96362,0.09752,1.27032,2.62792,0.000227571,0.000227571,0.000227571
360,4679.7,0.44906,2.41826,0.28943,0.49815,1.00978,0.69883,0.58543,0.59376,0.40341,0.62116,0.45859,0.4604,0.24827,1.45325,3.76612,0.08628,1.16279,2.74318,0.000226653,0.000226653,0.000226653
